timestamp,hour,day_of_week,pump_id,demand_m3h,flow_m3h,power_kw,status,tariff_fcfa_kwh,tariff_type,energy_cost_fcfa,penalty_fcfa,total_cost_fcfa,total_power_kw,subscribed_power_kw,power_exceeded,leak_detected
2026-01-02 03:00:00,3,4,P2,36.9374941624174,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,42.17328110882196,150,False,False
2026-01-02 03:00:00,3,4,P3,36.9374941624174,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,42.17328110882196,150,False,False
2026-01-02 04:00:00,4,4,P1,48.58294796737567,48.58294796737567,53.3802252319509,ON,75,offpeak,4003.516892396318,0.0,4003.516892396318,53.3802252319509,150,False,False
2026-01-02 04:00:00,4,4,P2,48.58294796737567,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,53.3802252319509,150,False,False
2026-01-02 04:00:00,4,4,P3,48.58294796737567,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,53.3802252319509,150,False,False
2026-01-02 05:00:00,5,4,P1,43.888847687485786,43.888847687485786,49.067920364509156,ON,75,offpeak,3680.0940273381866,0.0,3680.0940273381866,49.067920364509156,150,False,False
2026-01-02 05:00:00,5,4,P2,43.888847687485786,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,49.067920364509156,150,False,False
2026-01-02 05:00:00,5,4,P3,43.888847687485786,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,49.067920364509156,150,False,False
2026-01-02 06:00:00,6,4,P1,131.9104875186725,60.0,63.543497389199466,ON,75,offpeak,4765.76230418996,89.50818737937804,4855.2704915693375,151.34262281069067,150,True,False
2026-01-02 06:00:00,6,4,P2,131.9104875186725,50.0,63.19041741178481,ON,75,offpeak,4739.28130588386,89.50818737937804,4828.789493263238,151.34262281069067,150,True,False
2026-01-02 06:00:00,6,4,P3,131.9104875186725,21.91048751867251,24.608708009706397,ON,75,offpeak,1845.6531007279798,89.50818737937804,1935.161288107358,151.34262281069067,150,True,False
2026-01-02 07:00:00,7,4,P1,123.26925811530484,60.0,75.91357735482512,ON,110,peak,8350.493509030763,324.79388867678455,8675.287397707547,154.87190833015177,150,True,True
2026-01-02 07:00:00,7,4,P2,123.26925811530484,50.0,63.681366406595146,ON,110,peak,7004.950304725466,324.79388867678455,7329.74419340225,154.87190833015177,150,True,False
2026-01-02 07:00:00,7,4,P3,123.26925811530484,13.269258115304837,15.276964568731495,ON,110,peak,1680.4661025604644,324.79388867678455,2005.2599912372489,154.87190833015177,150,True,False
2026-01-02 08:00:00,8,4,P1,147.38917353124629,60.0,68.88654243935068,ON,110,peak,7577.519668328575,1511.7455782729412,9089.265246601517,172.67618367409412,150,True,False
2026-01-02 08:00:00,8,4,P2,147.38917353124629,50.0,63.235246553816594,ON,110,peak,6955.877120919826,1511.7455782729412,8467.622699192767,172.67618367409412,150,True,False
2026-01-02 08:00:00,8,4,P3,147.38917353124629,37.389173531246286,40.55439468092683,ON,110,peak,4460.983414901952,1511.7455782729412,5972.728993174893,172.67618367409412,150,True,False
2026-01-02 09:00:00,9,4,P1,128.44912228622135,60.0,65.61894619817767,ON,110,peak,7218.084081799543,0.0,7218.084081799543,148.51538881049672,150,False,False
2026-01-02 09:00:00,9,4,P2,128.44912228622135,50.0,62.04802677311498,ON,110,peak,6825.282945042647,0.0,6825.282945042647,148.51538881049672,150,False,False
2026-01-02 09:00:00,9,4,P3,128.44912228622135,18.449122286221353,20.848415839204083,ON,110,peak,2293.325742312449,0.0,2293.325742312449,148.51538881049672,150,False,False
2026-01-02 10:00:00,10,4,P1,74.89718358105762,60.0,65.62901862896175,ON,110,peak,7219.192049185792,0.0,7219.192049185792,83.91822917366332,150,False,False
2026-01-02 10:00:00,10,4,P2,74.89718358105762,14.897183581057618,18.28921054470157,ON,110,peak,2011.813159917173,0.0,2011.813159917173,83.91822917366332,150,False,False
2026-01-02 10:00:00,10,4,P3,74.89718358105762,0.0,0.0,OFF,110,peak,0.0,0.0,0.0,83.91822917366332,150,False,False
2026-01-02 11:00:00,11,4,P1,140.59982080030505,60.0,68.02607201765097,ON,110,peak,7482.867921941607,1028.5262760811786,8511.394198022786,165.42789414121768,150,True,False
2026-01-02 11:00:00,11,4,P2,140.59982080030505,50.0,62.26391857961645,ON,110,peak,6849.03104375781,1028.5262760811786,7877.557319838988,165.42789414121768,150,True,False
2026-01-02 11:00:00,11,4,P3,140.59982080030505,30.599820800305054,35.13790354395024,ON,110,peak,3865.169389834526,1028.5262760811786,4893.695665915705,165.42789414121768,150,True,False
2026-01-02 12:00:00,12,4,P1,101.85197821294712,60.0,64.31979097049683,ON,110,peak,7075.17700675465,0.0,7075.17700675465,115.81322936449345,150,False,False
2026-01-02 12:00:00,12,4,P2,101.85197821294712,41.85197821294712,51.49343839399663,ON,110,peak,5664.278223339629,0.0,5664.278223339629,115.81322936449345,150,False,False
2026-01-02 12:00:00,12,4,P3,101.85197821294712,0.0,0.0,OFF,110,peak,0.0,0.0,0.0,115.81322936449345,150,False,False
2026-01-02 13:00:00,13,4,P1,115.20125932724116,60.0,69.22750868421828,ON,110,peak,7615.025955264011,0.0,7615.025955264011,138.01672990397557,150,False,False
2026-01-02 13:00:00,13,4,P2,115.20125932724116,50.0,63.25815866539003,ON,110,peak,6958.397453192903,0.0,6958.397453192903,138.01672990397557,150,False,False
2026-01-02 13:00:00,13,4,P3,115.20125932724116,5.201259327241161,5.5310625543672405,ON,110,peak,608.4168809803964,0.0,608.4168809803964,138.01672990397557,150,False,False
2026-01-02 14:00:00,14,4,P1,99.81031548876263,60.0,68.36777867968458,ON,110,peak,7520.455654765304,0.0,7520.455654765304,125.5653759225277,150,False,False
2026-01-02 14:00:00,14,4,P2,99.81031548876263,39.810315488762626,57.19759724284313,ON,110,peak,6291.735696712744,0.0,6291.735696712744,125.5653759225277,150,False,True
2026-01-02 14:00:00,14,4,P3,99.81031548876263,0.0,0.0,OFF,110,peak,0.0,0.0,0.0,125.5653759225277,150,False,False
2026-01-02 15:00:00,15,4,P1,95.5150134466199,60.0,67.21596589731864,ON,110,peak,7393.75624870505,0.0,7393.75624870505,118.96638362346889,150,False,False
2026-01-02 15:00:00,15,4,P2,95.5150134466199,35.5150134466199,51.750417726150246,ON,110,peak,5692.545949876527,0.0,5692.545949876527,118.96638362346889,150,False,True
2026-01-02 15:00:00,15,4,P3,95.5150134466199,0.0,0.0,OFF,110,peak,0.0,0.0,0.0,118.96638362346889,150,False,False
2026-01-02 16:00:00,16,4,P1,86.96907919854424,60.0,66.74724777722946,ON,110,peak,7342.197255495241,0.0,7342.197255495241,100.95648073682777,150,False,False
2026-01-02 16:00:00,16,4,P2,86.96907919854424,26.969079198544236,34.20923295959831,ON,110,peak,3763.015625555814,0.0,3763.015625555814,100.95648073682777,150,False,False
2026-01-02 16:00:00,16,4,P3,86.96907919854424,0.0,0.0,OFF,110,peak,0.0,0.0,0.0,100.95648073682777,150,False,False
2026-01-02 17:00:00,17,4,P1,94.48592490047523,60.0,67.6998845525603,ON,110,peak,7446.987300781634,0.0,7446.987300781634,108.75578492316274,150,False,False
2026-01-02 17:00:00,17,4,P2,94.48592490047523,34.485924900475226,41.05590037060242,ON,110,peak,4516.149040766267,0.0,4516.149040766267,108.75578492316274,150,False,False
2026-01-02 17:00:00,17,4,P3,94.48592490047523,0.0,0.0,OFF,110,peak,0.0,0.0,0.0,108.75578492316274,150,False,False
2026-01-02 18:00:00,18,4,P1,164.1678307018297,60.0,69.22301856291041,ON,110,peak,7614.532041920145,2709.7255666116175,10324.257608531763,190.64588349917426,150,True,False
2026-01-02 18:00:00,18,4,P2,164.1678307018297,50.0,63.57735900250067,ON,110,peak,6993.509490275073,2709.7255666116175,9703.235056886691,190.64588349917426,150,True,False
2026-01-02 18:00:00,18,4,P3,164.1678307018297,54.1678307018297,57.84550593376319,ON,110,peak,6363.005652713951,2709.7255666116175,9072.73121932557,190.64588349917426,150,True,False
2026-01-02 19:00:00,19,4,P1,158.26885659561322,60.0,75.14137690180743,ON,110,peak,8265.551459198818,2794.3656818561335,11059.917141054952,191.915485227842,150,True,True
2026-01-02 19:00:00,19,4,P2,158.26885659561322,50.0,62.46149827396003,ON,110,peak,6870.7648101356035,2794.3656818561335,9665.130491991737,191.915485227842,150,True,False
2026-01-02 19:00:00,19,4,P3,158.26885659561322,48.268856595613215,54.31261005207456,ON,110,peak,5974.387105728201,2794.3656818561335,8768.752787584335,191.915485227842,150,True,False
2026-01-02 20:00:00,20,4,P1,145.615328548401,60.0,64.74927791354992,ON,110,peak,7122.420570490491,925.1247314881349,8047.5453019786255,163.87687097232202,150,True,False
2026-01-02 20:00:00,20,4,P2,145.615328548401,50.0,60.05887877783928,ON,110,peak,6606.476665562321,925.1247314881349,7531.6013970504555,163.87687097232202,150,True,False
2026-01-02 20:00:00,20,4,P3,145.615328548401,35.61532854840101,39.06871428093281,ON,110,peak,4297.558570902609,925.1247314881349,5222.683302390744,163.87687097232202,150,True,False
2026-01-02 21:00:00,21,4,P1,145.6467759453153,60.0,63.5071617653127,ON,110,peak,6985.787794184397,1028.534239167222,8014.322033351619,165.42801358750833,150,True,False
2026-01-02 21:00:00,21,4,P2,145.6467759453153,50.0,63.022026097766755,ON,110,peak,6932.422870754343,1028.534239167222,7960.9571099215655,165.42801358750833,150,True,False
2026-01-02 21:00:00,21,4,P3,145.6467759453153,35.64677594531531,38.89882572442887,ON,110,peak,4278.8708296871755,1028.534239167222,5307.4050688543975,165.42801358750833,150,True,False
2026-01-02 22:00:00,22,4,P1,93.66104940973804,60.0,65.11166993031311,ON,110,peak,7162.283692334442,0.0,7162.283692334442,112.99616323506328,150,False,False
2026-01-02 22:00:00,22,4,P2,93.66104940973804,33.66104940973804,47.88449330475016,ON,110,peak,5267.294263522517,0.0,5267.294263522517,112.99616323506328,150,False,True
2026-01-02 22:00:00,22,4,P3,93.66104940973804,0.0,0.0,OFF,110,peak,0.0,0.0,0.0,112.99616323506328,150,False,False
2026-01-02 23:00:00,23,4,P1,100.64821127047871,60.0,65.51552085473404,ON,75,offpeak,4913.664064105053,0.0,4913.664064105053,124.50115893221093,150,False,False
2026-01-02 23:00:00,23,4,P2,100.64821127047871,40.64821127047871,58.985638077476885,ON,75,offpeak,4423.922855810766,0.0,4423.922855810766,124.50115893221093,150,False,True
2026-01-02 23:00:00,23,4,P3,100.64821127047871,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,124.50115893221093,150,False,False
2026-01-03 00:00:00,0,5,P1,42.19635421217176,42.19635421217176,46.48686573193352,ON,75,offpeak,3486.514929895014,0.0,3486.514929895014,46.48686573193352,150,False,False
2026-01-03 00:00:00,0,5,P2,42.19635421217176,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,46.48686573193352,150,False,False
2026-01-03 00:00:00,0,5,P3,42.19635421217176,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,46.48686573193352,150,False,False
2026-01-03 01:00:00,1,5,P1,35.75357025537455,35.75357025537455,37.87987225542773,ON,75,offpeak,2840.9904191570795,0.0,2840.9904191570795,37.87987225542773,150,False,False
2026-01-03 01:00:00,1,5,P2,35.75357025537455,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,37.87987225542773,150,False,False
2026-01-03 01:00:00,1,5,P3,35.75357025537455,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,37.87987225542773,150,False,False
2026-01-03 02:00:00,2,5,P1,30.0,30.0,33.04674596659329,ON,75,offpeak,2478.505947494497,0.0,2478.505947494497,33.04674596659329,150,False,False
2026-01-03 02:00:00,2,5,P2,30.0,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,33.04674596659329,150,False,False
2026-01-03 02:00:00,2,5,P3,30.0,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,33.04674596659329,150,False,False
2026-01-03 03:00:00,3,5,P1,41.61746271326554,41.61746271326554,46.64941649743938,ON,75,offpeak,3498.706237307954,0.0,3498.706237307954,46.64941649743938,150,False,False
2026-01-03 03:00:00,3,5,P2,41.61746271326554,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,46.64941649743938,150,False,False
2026-01-03 03:00:00,3,5,P3,41.61746271326554,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,46.64941649743938,150,False,False
2026-01-03 04:00:00,4,5,P1,40.581037473935645,40.581037473935645,43.16743239475097,ON,75,offpeak,3237.557429606323,0.0,3237.557429606323,43.16743239475097,150,False,False
2026-01-03 04:00:00,4,5,P2,40.581037473935645,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,43.16743239475097,150,False,False
2026-01-03 04:00:00,4,5,P3,40.581037473935645,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,43.16743239475097,150,False,False
2026-01-03 05:00:00,5,5,P1,47.961139489438864,47.961139489438864,51.04650841009032,ON,75,offpeak,3828.488130756774,0.0,3828.488130756774,51.04650841009032,150,False,False
2026-01-03 05:00:00,5,5,P2,47.961139489438864,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,51.04650841009032,150,False,False
2026-01-03 05:00:00,5,5,P3,47.961139489438864,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,51.04650841009032,150,False,False
2026-01-03 06:00:00,6,5,P1,134.91887822683168,60.0,67.03807132949366,ON,75,offpeak,5027.855349712025,455.86898465462394,5483.724334366649,156.83803476981936,150,True,False
2026-01-03 06:00:00,6,5,P2,134.91887822683168,50.0,63.36136752562705,ON,75,offpeak,4752.102564422029,455.86898465462394,5207.971549076653,156.83803476981936,150,True,False
2026-01-03 06:00:00,6,5,P3,134.91887822683168,24.91887822683168,26.43859591469865,ON,75,offpeak,1982.8946936023985,455.86898465462394,2438.7636782570225,156.83803476981936,150,True,False
2026-01-03 07:00:00,7,5,P1,126.35450550610139,60.0,62.79099767322349,ON,110,peak,6907.009744054583,0.0,6907.009744054583,139.56862886470657,150,False,False
2026-01-03 07:00:00,7,5,P2,126.35450550610139,50.0,58.884544079825545,ON,110,peak,6477.29984878081,0.0,6477.29984878081,139.56862886470657,150,False,False
